time,dev_id,power,freq,temp,rated_freq
1715056661,1,69.5,1000,38,1000
1715056671,1,69.2,1000,38,1000
1715056682,1,69.1,1000,38,1000
1715056692,1,69.0,1000,38,1000
1715056703,1,68.7,1000,38,1000
1715056713,1,69.2,1000,38,1000
1715056724,1,70.9,1000,38,1000
1715056735,1,69.3,1000,38,1000
