time,dev_id,power,freq,temp,rated_freq
1715013586,0,107.5,1000,41,1000
1715013596,0,157.2,1000,41,1000
1715013607,0,73.7,1000,41,1000
1715013617,0,107.1,1000,40,1000
1715013628,0,71.6,1000,41,1000
1715013638,0,127.5,1000,40,1000
1715013649,0,157.6,1000,40,1000
1715013659,0,71.2,1000,40,1000
1715013669,0,74.1,1000,40,1000
1715013680,0,169.2,1000,42,1000
1715013690,0,121.4,1000,42,1000
1715013701,0,74.7,1000,42,1000
1715013711,0,156.5,1000,42,1000
1715013722,0,74.2,1000,41,1000
1715013732,0,162.3,1000,41,1000
1715013743,0,156.6,1000,41,1000
1715013753,0,154.9,1000,41,1000
1715013764,0,73.9,1000,40,1000
1715013774,0,157.0,1000,41,1000
1715013785,0,149.1,1000,40,1000
1715013795,0,158.8,1000,40,1000
1715013805,0,160.2,1000,40,1000
1715013816,0,157.8,1000,41,1000
1715013826,0,126.7,1000,40,1000
1715013837,0,160.7,1000,41,1000
1715013847,0,140.2,1000,41,1000
1715013858,0,154.6,1000,41,1000
1715013868,0,160.3,1000,42,1000
1715013879,0,73.4,1000,41,1000
1715013889,0,159.0,1000,41,1000
1715013900,0,72.0,1000,42,1000
1715013910,0,134.8,1000,41,1000
1715013921,0,74.2,1000,41,1000
1715013931,0,158.7,1000,41,1000
1715013941,0,156.8,1000,40,1000
1715013952,0,74.1,1000,40,1000
1715013962,0,165.0,1000,40,1000
1715013973,0,164.0,1000,40,1000
1715013983,0,123.4,1000,40,1000
1715013994,0,141.7,1000,40,1000
1715014004,0,71.6,1000,41,1000
1715014015,0,157.4,1000,41,1000
1715014025,0,127.3,1000,41,1000
1715014036,0,74.6,1000,41,1000
1715014046,0,158.9,1000,42,1000
1715014057,0,74.6,1000,41,1000
1715014067,0,74.3,1000,41,1000
1715014078,0,137.2,1000,42,1000
1715014088,0,157.4,1000,40,1000
1715014098,0,158.4,1000,41,1000
1715014109,0,122.5,1000,41,1000
1715014119,0,71.5,1000,40,1000
1715014130,0,135.0,1000,40,1000
1715014140,0,158.2,1000,40,1000
1715014151,0,161.9,1000,40,1000
1715014161,0,162.3,1000,41,1000
1715014172,0,73.9,1000,41,1000
1715014182,0,74.1,1000,42,1000
1715014193,0,156.2,1000,42,1000
1715014203,0,164.4,1000,42,1000
1715014214,0,161.0,1000,42,1000
1715014224,0,157.3,1000,42,1000
1715014234,0,156.5,1000,42,1000
1715014245,0,71.9,1000,40,1000
1715014255,0,158.4,1000,40,1000
1715014266,0,71.5,1000,41,1000
1715014276,0,140.9,1000,40,1000
1715014287,0,161.9,1000,41,1000
1715014297,0,77.1,1000,40,1000
1715014308,0,163.2,1000,39,1000
1715014318,0,73.9,1000,41,1000
1715014329,0,162.6,1000,41,1000
1715014339,0,134.9,1000,42,1000
1715014350,0,148.9,1000,42,1000
1715014360,0,162.8,1000,42,1000
1715014370,0,74.3,1000,41,1000
1715014381,0,71.8,1000,41,1000
1715014391,0,131.1,1000,41,1000
1715014402,0,162.3,1000,42,1000
1715014412,0,133.7,1000,41,1000
1715014423,0,141.3,1000,41,1000
1715014433,0,74.6,1000,40,1000
1715014444,0,160.9,1000,41,1000
1715014454,0,155.9,1000,40,1000
1715014465,0,159.8,1000,40,1000
1715014475,0,79.1,1000,40,1000
1715014486,0,123.2,1000,41,1000
1715014496,0,160.5,1000,41,1000
1715014507,0,161.8,1000,42,1000
1715014517,0,140.8,1000,41,1000
1715014527,0,160.7,1000,42,1000
1715014538,0,158.3,1000,41,1000
1715014548,0,74.5,1000,42,1000
1715014559,0,129.3,1000,41,1000
1715014569,0,155.1,1000,41,1000
1715014580,0,74.5,1000,40,1000
1715014590,0,161.1,1000,40,1000
1715014601,0,152.0,1000,40,1000
1715014611,0,135.5,1000,40,1000
1715014622,0,71.8,1000,41,1000
1715014632,0,160.2,1000,40,1000
1715014642,0,141.3,1000,41,1000
1715014653,0,140.0,1000,41,1000
1715014663,0,161.9,1000,41,1000
1715014674,0,159.0,1000,41,1000
1715014684,0,126.3,1000,42,1000
1715014695,0,140.2,1000,42,1000
1715014705,0,74.9,1000,42,1000
1715014716,0,82.3,1000,41,1000
1715014726,0,159.8,1000,40,1000
1715014737,0,104.9,1000,41,1000
1715014747,0,151.6,1000,40,1000
1715014758,0,161.6,1000,39,1000
1715014768,0,163.2,1000,40,1000
1715014778,0,166.4,1000,39,1000
1715014789,0,158.7,1000,40,1000
1715014799,0,158.9,1000,41,1000
1715014810,0,166.3,1000,41,1000
1715014820,0,161.7,1000,42,1000
1715014831,0,71.9,1000,41,1000
1715014841,0,75.4,1000,42,1000
1715014852,0,74.4,1000,41,1000
1715014862,0,160.4,1000,42,1000
1715014873,0,133.3,1000,42,1000
1715014883,0,165.1,1000,41,1000
1715014893,0,74.4,1000,40,1000
1715014904,0,134.4,1000,40,1000
1715014914,0,73.8,1000,41,1000
1715014925,0,144.7,1000,40,1000
1715014935,0,141.9,1000,40,1000
1715014946,0,159.4,1000,40,1000
1715014956,0,158.6,1000,40,1000
1715014967,0,160.6,1000,41,1000
1715014977,0,157.0,1000,41,1000
1715014988,0,161.1,1000,42,1000
1715014998,0,162.8,1000,41,1000
1715015009,0,154.1,1000,41,1000
1715015019,0,128.7,1000,42,1000
1715015029,0,166.2,1000,41,1000
1715015040,0,164.6,1000,41,1000
1715015050,0,161.4,1000,41,1000
1715015061,0,73.9,1000,40,1000
1715015071,0,160.3,1000,41,1000
1715015082,0,73.4,1000,41,1000
1715015092,0,156.8,1000,40,1000
1715015103,0,74.2,1000,40,1000
1715015113,0,159.4,1000,41,1000
1715015124,0,155.7,1000,42,1000
1715015134,0,74.3,1000,42,1000
1715015145,0,75.8,1000,41,1000
1715015155,0,161.2,1000,41,1000
1715015165,0,75.5,1000,41,1000
1715015176,0,160.9,1000,42,1000
1715015186,0,74.5,1000,41,1000
1715015197,0,140.9,1000,41,1000
1715015207,0,73.9,1000,40,1000
1715015218,0,137.6,1000,41,1000
1715015228,0,74.1,1000,40,1000
1715015239,0,160.4,1000,41,1000
1715015249,0,157.4,1000,41,1000
1715015260,0,140.4,1000,41,1000
1715015270,0,158.4,1000,41,1000
1715015281,0,81.0,1000,41,1000
1715015291,0,74.0,1000,42,1000
1715015301,0,148.8,1000,41,1000
1715015312,0,161.5,1000,41,1000
1715015322,0,112.2,1000,41,1000
1715015333,0,71.8,1000,42,1000
1715015343,0,159.6,1000,42,1000
1715015354,0,158.2,1000,42,1000
1715015364,0,157.8,1000,41,1000
1715015375,0,73.6,1000,40,1000
1715015385,0,72.1,1000,41,1000
1715015396,0,157.1,1000,40,1000
1715015406,0,159.4,1000,40,1000
1715015417,0,123.8,1000,39,1000
1715015427,0,159.5,1000,40,1000
1715015437,0,71.7,1000,41,1000
1715015448,0,160.4,1000,41,1000
1715015458,0,161.7,1000,41,1000
1715015469,0,72.3,1000,41,1000
1715015479,0,140.5,1000,41,1000
1715015490,0,129.5,1000,42,1000
